filename,predict_pose_x,gt_pose_x,predict_pose_q,gt_pose_q,ang_error,x_error
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00030.png',)","[-30.089122772216797, 17.399147033691406, 2.0413107872009277]","[-30.039609909057617, 17.481971740722656, 2.0311882495880127]","[0.49401941895484924, -0.40229538083076477, -0.5461512207984924, 0.5438953638076782]","[0.5150562524795532, -0.4068818688392639, -0.5408622026443481, 0.5259585380554199]",3.2679713,0.09702537
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00032.png',)","[-29.15371322631836, 18.224306106567383, 2.0688157081604004]","[-29.263124465942383, 18.508224487304688, 2.0888822078704834]","[0.5499358773231506, -0.417090505361557, -0.5017377138137817, 0.5214071273803711]","[0.5741565227508545, -0.41183075308799744, -0.48595142364501953, 0.5143840312957764]",3.4619849,0.30493137
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00034.png',)","[-28.470144271850586, 19.329614639282227, 2.184474229812622]","[-28.55145263671875, 19.542577743530273, 2.068331003189087]","[0.6700693368911743, -0.4766427278518677, -0.3726857304573059, 0.43002820014953613]","[0.6657695174217224, -0.4522533714771271, -0.38813072443008423, 0.44896820187568665]",3.9870179,0.255839
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00036.png',)","[-27.805410385131836, 20.686832427978516, 2.0469937324523926]","[-27.933380126953125, 20.95444679260254, 1.9875882863998413]","[0.7900261282920837, -0.4604700803756714, -0.20135727524757385, 0.3511143624782562]","[0.7961238026618958, -0.4303872585296631, -0.21424470841884613, 0.3674955666065216]",4.251929,0.3025272
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00038.png',)","[-26.959318161010742, 21.289382934570312, 2.3083536624908447]","[-26.95937728881836, 21.828603744506836, 2.254192352294922]","[0.7966910600662231, -0.5036614537239075, -0.17770357429981232, 0.2828958332538605]","[0.8067232370376587, -0.5007674694061279, -0.1595155894756317, 0.27015626430511475]",2.811669,0.5419341
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00040.png',)","[-26.070436477661133, 22.675081253051758, 2.3982653617858887]","[-26.29206657409668, 22.861042022705078, 2.3406105041503906]","[0.7902800440788269, -0.5496525168418884, -0.17033448815345764, 0.21053694188594818]","[0.7936992645263672, -0.5417500138282776, -0.16196765005588531, 0.22430990636348724]",2.0932212,0.29500067
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00042.png',)","[-25.511762619018555, 24.267223358154297, 2.372164011001587]","[-25.56166648864746, 24.359859466552734, 2.328442096710205]","[0.7711963057518005, -0.5586637258529663, -0.21319453418254852, 0.21840137243270874]","[0.7728515267372131, -0.5633461475372314, -0.183724045753479, 0.22712813317775726]",3.567992,0.11394495
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00044.png',)","[-25.118404388427734, 25.6976318359375, 2.5267271995544434]","[-24.99600601196289, 25.795970916748047, 2.4126293659210205]","[0.8052273392677307, -0.5402438044548035, -0.1572916954755783, 0.1870959848165512]","[0.8058954477310181, -0.5401564836502075, -0.14119991660118103, 0.19704361259937286]",2.1688843,0.19408825
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00046.png',)","[-24.0430850982666, 26.845781326293945, 2.5356855392456055]","[-24.221494674682617, 27.10055160522461, 2.50352144241333]","[0.8367395997047424, -0.5112947225570679, -0.132563054561615, 0.14447063207626343]","[0.8375746011734009, -0.5110695958137512, -0.13007214665412903, 0.14268110692501068]",0.36261645,0.3126858
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00048.png',)","[-23.104387283325195, 28.08127212524414, 2.5813827514648438]","[-23.44810676574707, 28.247655868530273, 2.5571725368499756]","[0.8636212944984436, -0.46436625719070435, -0.1178361102938652, 0.15696173906326294]","[0.870460569858551, -0.447983056306839, -0.10313256084918976, 0.17599235475063324]",3.4253871,0.38263923
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00050.png',)","[-22.015220642089844, 29.03418731689453, 2.7491559982299805]","[-22.361370086669922, 28.905736923217773, 2.634249687194824]","[0.835843563079834, -0.49470552802085876, -0.1320454627275467, 0.19797982275485992]","[0.8472744822502136, -0.46912577748298645, -0.13381892442703247, 0.2100941687822342]",3.503566,0.38668126
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00052.png',)","[-20.997596740722656, 29.677030563354492, 2.5931925773620605]","[-21.379657745361328, 29.65900421142578, 2.4855217933654785]","[0.799397349357605, -0.5765225291252136, -0.12716610729694366, 0.11142044514417648]","[0.7867354154586792, -0.5880526900291443, -0.1423228532075882, 0.12241580337285995]",2.9077456,0.39735195
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00054.png',)","[-19.97565460205078, 29.877513885498047, 2.7661221027374268]","[-20.20804786682129, 30.12457275390625, 2.6515135765075684]","[0.7905382513999939, -0.6108093857765198, -0.04382359981536865, -0.006373559590429068]","[0.7829593420028687, -0.6202811002731323, -0.046454254537820816, 0.008250054903328419]",2.197922,0.35802212
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00056.png',)","[-19.053722381591797, 30.530275344848633, 2.6405131816864014]","[-19.370424270629883, 30.56955337524414, 2.5452880859375]","[0.7994386553764343, -0.5993870496749878, -0.0024272261653095484, -0.0403374545276165]","[0.7925096154212952, -0.6092808246612549, -0.013610543683171272, -0.022807691246271133]",2.7557118,0.33303255
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00058.png',)","[-19.124217987060547, 31.647968292236328, 2.71455454826355]","[-19.281879425048828, 31.283329010009766, 2.6566262245178223]","[0.8402577042579651, -0.5395377278327942, 0.04535393789410591, -0.028445085510611534]","[0.8522771596908569, -0.5228402614593506, 0.01271793432533741, -0.01000437792390585]",4.900008,0.40146562
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00060.png',)","[-18.837839126586914, 32.06093978881836, 2.7593374252319336]","[-18.93310546875, 31.89083480834961, 2.6937336921691895]","[0.8817453384399414, -0.4651891887187958, 0.04740951955318451, -0.06226171925663948]","[0.8853840231895447, -0.459179162979126, 0.054265834391117096, -0.04800966754555702]",1.9830009,0.20570666
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00062.png',)","[-17.843046188354492, 32.25471496582031, 3.0712151527404785]","[-17.998960494995117, 32.245445251464844, 2.9181859493255615]","[0.851003885269165, -0.5246691703796387, 0.0225078035145998, 0.0028512966819107533]","[0.8606845736503601, -0.5074693560600281, 0.022696973755955696, 0.03437824919819832]",4.2624106,0.21866216
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00064.png',)","[-16.284656524658203, 32.5601692199707, 2.867607593536377]","[-16.69232177734375, 32.471229553222656, 2.738114595413208]","[0.8052015900611877, -0.5504105687141418, -0.17254988849163055, 0.13756904006004333]","[0.7944906949996948, -0.5475204586982727, -0.18333286046981812, 0.18813544511795044]",6.060305,0.4368863
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00066.png',)","[-15.13628101348877, 33.1942138671875, 2.7766377925872803]","[-15.386031150817871, 32.93439865112305, 2.709779977798462]","[0.8169236779212952, -0.5332537889480591, -0.1721608191728592, 0.13651716709136963]","[0.8052643537521362, -0.5260980725288391, -0.20364537835121155, 0.1824798882007599]",6.5742373,0.36653653
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00068.png',)","[-14.053442001342773, 33.697723388671875, 2.8454232215881348]","[-14.261112213134766, 33.53257751464844, 2.7269322872161865]","[0.8073558211326599, -0.5639614462852478, -0.13882343471050262, 0.10417378693819046]","[0.8132672309875488, -0.5553992390632629, -0.11937995254993439, 0.1260024458169937]",3.5554645,0.29058594
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00070.png',)","[-13.358094215393066, 34.519248962402344, 3.038172483444214]","[-13.441619873046875, 34.16293716430664, 2.838742256164551]","[0.8062191605567932, -0.5683745741844177, -0.1400514394044876, 0.08571211993694305]","[0.8040440678596497, -0.5618849396705627, -0.14577099680900574, 0.1286441534757614]",5.0249615,0.41678178
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00072.png',)","[-13.04050064086914, 35.29277801513672, 3.030179262161255]","[-13.122809410095215, 35.010032653808594, 2.8784737586975098]","[0.8061509132385254, -0.5761910676956177, -0.10346919298171997, 0.08613249659538269]","[0.8046996593475342, -0.5703305006027222, -0.11289631575345993, 0.12015034258365631]",4.103899,0.33126158
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00074.png',)","[-13.158116340637207, 36.49391174316406, 3.1642801761627197]","[-13.363625526428223, 36.124855041503906, 2.9703400135040283]","[0.7895768284797668, -0.6020252108573914, 0.06409753859043121, -0.10012795776128769]","[0.7884935736656189, -0.6088988184928894, 0.04863431677222252, -0.07179779559373856]",3.7835152,0.4648114
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00076.png',)","[-13.460761070251465, 36.95719909667969, 3.1708812713623047]","[-13.829020500183105, 37.14268493652344, 3.0733437538146973]","[0.7877270579338074, -0.6134349703788757, 0.012760759331285954, -0.054962389171123505]","[0.7886009812355042, -0.6141923069953918, -0.0015566294314339757, -0.02956143394112587]",3.3437438,0.423714
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00078.png',)","[-14.043547630310059, 38.285728454589844, 3.297980785369873]","[-14.332385063171387, 38.345035552978516, 3.1665449142456055]","[0.7774914503097534, -0.6108304262161255, 0.07596758008003235, -0.1289273500442505]","[0.7715663313865662, -0.6254400014877319, 0.05781897157430649, -0.100832499563694]",4.2369885,0.3228309
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00080.png',)","[-14.407811164855957, 39.09749221801758, 3.3510286808013916]","[-14.458219528198242, 39.075748443603516, 3.2231554985046387]","[0.8000396490097046, -0.589714765548706, 0.05884157493710518, -0.09333092719316483]","[0.8003230094909668, -0.5952291488647461, 0.038806162774562836, -0.06065860763192177]",4.437346,0.13915943
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00082.png',)","[-13.592633247375488, 39.21083450317383, 3.276789426803589]","[-13.753173828125, 39.17829132080078, 3.202014446258545]","[0.8007079362869263, -0.596306562423706, -0.046014077961444855, 0.03417615965008736]","[0.7973358035087585, -0.5968069434165955, -0.05917385593056679, 0.06764358282089233]",4.1394167,0.18006563
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00084.png',)","[-12.31277847290039, 39.16377639770508, 3.356682777404785]","[-12.607956886291504, 38.96009826660156, 3.171499729156494]","[0.8062754273414612, -0.5787333846092224, -0.10510572791099548, 0.06277365982532501]","[0.802823007106781, -0.5798730254173279, -0.09850291907787323, 0.09756945818662643]",4.0796003,0.40361843
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00086.png',)","[-11.055904388427734, 38.55238723754883, 3.231490135192871]","[-11.321671485900879, 38.66194534301758, 3.182286500930786]","[0.8043901920318604, -0.5905551910400391, -0.06433717906475067, 0.007861891761422157]","[0.8051645159721375, -0.5854215025901794, -0.08271381258964539, 0.046369872987270355]",4.9256654,0.29164386
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00088.png',)","[-9.940505981445312, 38.663429260253906, 3.1867318153381348]","[-9.983471870422363, 38.55354309082031, 3.0889358520507812]","[0.8044031262397766, -0.5933272838592529, -0.0210211593657732, -0.021364079788327217]","[0.804250180721283, -0.593007504940033, -0.02869010902941227, 0.02646847628057003]",5.552019,0.15324846
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00090.png',)","[-8.709808349609375, 38.62980270385742, 3.253819465637207]","[-8.771146774291992, 38.54966735839844, 3.1394684314727783]","[0.7661377191543579, -0.6185567378997803, 0.09787171334028244, -0.14436645805835724]","[0.7662209272384644, -0.6293655633926392, 0.0709443986415863, -0.10849636793136597]",5.2872043,0.15251306
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00092.png',)","[-7.395320892333984, 38.38627243041992, 3.145112991333008]","[-7.465980052947998, 38.1966552734375, 3.0888707637786865]","[0.8067079186439514, -0.551181972026825, 0.12282491475343704, -0.1741693615913391]","[0.809550940990448, -0.5557965040206909, 0.11422576010227203, -0.1505657583475113]",2.944661,0.21002516
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00094.png',)","[-6.460093975067139, 37.76210403442383, 3.1639766693115234]","[-6.472268581390381, 37.47210693359375, 3.0443150997161865]","[0.7781016826629639, -0.584232747554779, 0.13851743936538696, -0.1845071166753769]","[0.7860082983970642, -0.5850088000297546, 0.11673658341169357, -0.16226007044315338]",3.6818001,0.3139513
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00096.png',)","[-5.170322895050049, 37.249263763427734, 2.9603216648101807]","[-5.070087432861328, 37.09375762939453, 2.8341526985168457]","[0.7919703125953674, -0.6046469211578369, 0.04728829488158226, -0.07034952193498611]","[0.788881242275238, -0.6120892763137817, 0.022969607263803482, -0.04985516890883446]",3.759438,0.2239373
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00098.png',)","[-3.8057503700256348, 36.55289077758789, 3.0159904956817627]","[-4.0319132804870605, 36.46731948852539, 2.8452699184417725]","[0.7936236262321472, -0.6059058904647827, -0.05335107445716858, 0.013904339633882046]","[0.7919361591339111, -0.6061135530471802, -0.05703844875097275, 0.04701133817434311]",3.8222156,0.29600275
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00100.png',)","[-3.147038221359253, 35.63003158569336, 3.0390119552612305]","[-3.294498920440674, 35.411895751953125, 2.9155447483062744]","[0.7649009823799133, -0.6351945400238037, -0.09920839220285416, 0.0401509627699852]","[0.756122350692749, -0.6365566253662109, -0.11418590694665909, 0.10018184781074524]",7.163685,0.29081273
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00102.png',)","[-2.9213593006134033, 34.32014465332031, 2.9329614639282227]","[-3.1413686275482178, 34.09196472167969, 2.8407742977142334]","[0.7520796656608582, -0.6526229381561279, -0.09092613309621811, 0.013849515467882156]","[0.7515901923179626, -0.6512046456336975, -0.0870523676276207, 0.058877360075712204]",5.182358,0.33010402
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00104.png',)","[-3.058826208114624, 33.17036056518555, 2.8422164916992188]","[-3.121427059173584, 32.9329833984375, 2.7053353786468506]","[0.8182635307312012, -0.5738897919654846, -0.025738118216395378, 0.020805219188332558]","[0.8170166015625, -0.5748921632766724, -0.03131314739584923, 0.031661637127399445]",1.4105327,0.28107512
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00106.png',)","[-3.1530919075012207, 31.78354835510254, 2.782989025115967]","[-3.3539633750915527, 31.696651458740234, 2.6691627502441406]","[0.8078927993774414, -0.5871337652206421, -0.043730419129133224, 0.025899648666381836]","[0.8018888831138611, -0.5927944779396057, -0.055293481796979904, 0.05011652410030365]",3.217276,0.2466918
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00108.png',)","[-3.6585543155670166, 30.14232063293457, 2.766392469406128]","[-3.8386330604553223, 30.26460838317871, 2.7566840648651123]","[0.8045554161071777, -0.5882131457328796, -0.0668543130159378, 0.04718431457877159]","[0.8073824644088745, -0.5822641849517822, -0.07544130831956863, 0.05840092897415161]",1.7856963,0.21789195
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00110.png',)","[-3.772717237472534, 28.703447341918945, 2.2534420490264893]","[-4.098169326782227, 28.773183822631836, 2.246058225631714]","[0.7746216654777527, -0.6158837676048279, -0.11091221868991852, 0.09136220067739487]","[0.7710726857185364, -0.6173983812332153, -0.11523031443357468, 0.10482481867074966]",1.6786022,0.33292156
"('../data/deepslam_data/Cambridge/StMarysChurch/train/rgb/seq12_frame00112.png',)","[-3.5469889640808105, 27.522863388061523, 2.152909994125366]","[-3.8338170051574707, 27.604839324951172, 2.0837597846984863]","[0.7681347131729126, -0.6255002617835999, -0.114431232213974, 0.07499365508556366]","[0.7617557644844055, -0.6276588439941406, -0.11912672966718674, 0.10761713236570358]",3.854846,0.30622235
