filename,predict_pose_x,gt_pose_x,predict_pose_q,gt_pose_q,ang_error,x_error
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00141.png',)","[-2.735257863998413, -0.8615220785140991, -2.3920233249664307]","[-2.7613677978515625, -0.8336455821990967, -2.488407850265503]","[0.9941156506538391, -0.05844329670071602, -0.022438252344727516, -0.08840243518352509]","[0.994224488735199, -0.05487930402159691, -0.040955960750579834, -0.08263517171144485]",2.2597306,0.10367644
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00143.png',)","[-2.0419013500213623, -0.3200494647026062, -1.1094008684158325]","[-1.8378640413284302, -0.2895701229572296, -1.0561020374298096]","[0.9941903352737427, -0.05321947857737541, 0.011913087218999863, -0.09279801696538925]","[0.9928081631660461, -0.0476558692753315, 0.010644584894180298, -0.10930510610342026]",2.006934,0.21307506
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00145.png',)","[-1.5776698589324951, 0.3999832272529602, -0.07097472995519638]","[-1.3034332990646362, 0.4192604422569275, 0.02890646643936634]","[0.9985568523406982, -0.03237469494342804, 0.034877218306064606, 0.024893930181860924]","[0.9980530738830566, -0.039408642798662186, 0.039494287222623825, 0.027877921238541603]",1.0248739,0.2924954
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00147.png',)","[-1.1206172704696655, 0.5563914775848389, 1.211016297340393]","[-0.9455372095108032, 0.4482133388519287, 1.2094135284423828]","[0.9859026670455933, -0.06327304244041443, 0.15222567319869995, -0.02863195352256298]","[0.9875468015670776, -0.06474482268095016, 0.13993531465530396, -0.0312662348151207]",1.4622983,0.20581086
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00149.png',)","[-0.7932441234588623, 0.7987642884254456, 2.3896663188934326]","[-0.8194823861122131, 0.7223539352416992, 2.3608222007751465]","[0.9906770586967468, -0.028513096272945404, 0.13146290183067322, -0.021528366953134537]","[0.991491973400116, -0.025785870850086212, 0.12619395554065704, -0.018813209608197212]",0.7527708,0.08578445
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00151.png',)","[-0.07848186790943146, 0.6122698187828064, 3.2665412425994873]","[-0.4295775890350342, 0.6563072204589844, 3.092303991317749]","[0.9991323351860046, -0.03871295228600502, -0.013588198460638523, 0.007160409353673458]","[0.9994331002235413, -0.02960216999053955, -0.00966213271021843, 0.012801915407180786]",1.3080372,0.39441872
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00153.png',)","[1.057857632637024, 1.0638478994369507, 3.200507640838623]","[0.38561639189720154, 0.9684671759605408, 3.0443711280822754]","[0.9843448400497437, -0.03927869722247124, -0.16892029345035553, 0.031437963247299194]","[0.9828035831451416, -0.032655637711286545, -0.17919863760471344, 0.03030768781900406]",1.4177281,0.69669527
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00155.png',)","[1.8277435302734375, 1.0084614753723145, 3.043814182281494]","[1.30258047580719, 0.8209601044654846, 2.808962345123291]","[0.9888454675674438, -0.028392422944307327, -0.141819566488266, 0.03557831794023514]","[0.9859750866889954, -0.03038998506963253, -0.15792283415794373, 0.04460927098989487]",2.1529467,0.6050689
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00157.png',)","[2.4788753986358643, 0.8377450704574585, 2.928257703781128]","[2.381659746170044, 0.842766523361206, 2.7842044830322266]","[0.9955337047576904, -0.056674420833587646, 0.06662910431623459, -0.03551403060555458]","[0.9946516752243042, -0.06681621819734573, 0.0744224265217781, -0.02578689716756344]",1.8439208,0.17386037
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00159.png',)","[3.618964433670044, 0.8222752213478088, 2.5947389602661133]","[3.545896291732788, 0.9623270630836487, 2.6554949283599854]","[0.9609159231185913, -0.08919437974691391, 0.26070645451545715, -0.02677965722978115]","[0.9590273499488831, -0.08674552291631699, 0.26837751269340515, -0.026745062321424484]",0.947079,0.16924763
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00161.png',)","[4.76568603515625, 0.4335673451423645, 2.0555076599121094]","[4.633292198181152, 0.39589980244636536, 1.9557279348373413]","[0.9776321649551392, -0.031228093430399895, 0.20396274328231812, -0.04073583334684372]","[0.9795904159545898, -0.04038051888346672, 0.19318313896656036, -0.038108572363853455]",1.6636143,0.17000872
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00163.png',)","[5.3932905197143555, 0.3627015948295593, 1.203218698501587]","[5.395529270172119, 0.542926013469696, 1.3592772483825684]","[0.9507268667221069, -0.06946619600057602, 0.29114407300949097, -0.08079686760902405]","[0.9501514434814453, -0.07746034115552902, 0.2918682098388672, -0.07762158662080765]",0.9907014,0.23841166
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00165.png',)","[5.261213779449463, 0.07354064285755157, 0.35478031635284424]","[5.319941997528076, 0.20043043792247772, 0.2861039340496063]","[0.9609189033508301, -0.06301360577344894, 0.26756995916366577, -0.03271733596920967]","[0.9588667750358582, -0.06854292750358582, 0.2729056775569916, -0.03740132227540016]",1.0579429,0.15577698
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00167.png',)","[5.081450462341309, 0.13871891796588898, -0.24090856313705444]","[4.955594539642334, 0.16966846585273743, -0.3075258731842041]","[0.9742003083229065, -0.04821845516562462, 0.22026848793029785, -0.00951897818595171]","[0.9752607941627502, -0.051892779767513275, 0.21461524069309235, -0.0106667410582304]",0.79327095,0.1457239
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00169.png',)","[5.132098197937012, -0.30784910917282104, -0.9429003596305847]","[4.980452060699463, -0.27813073992729187, -0.947066068649292]","[0.9822084307670593, -0.04204101860523224, 0.1806085705757141, 0.02966052107512951]","[0.983434796333313, -0.038459453731775284, 0.17452172935009003, 0.030316386371850967]",0.82328945,0.15458682
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00171.png',)","[5.6256632804870605, -0.26298993825912476, -1.7182857990264893]","[5.474878311157227, -0.4119776785373688, -1.8026610612869263]","[0.984838604927063, -0.047110266983509064, 0.16627252101898193, 0.015066544525325298]","[0.983584463596344, -0.03745737671852112, 0.1761738657951355, 0.011018546298146248]",1.6565418,0.22815047
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00173.png',)","[6.127731800079346, -0.1996896117925644, -2.206148147583008]","[6.280961513519287, -0.012653605081140995, -2.297705888748169]","[0.9793087840080261, -0.004674666561186314, 0.2022058367729187, -0.006726848427206278]","[0.9761303663253784, -0.014493439346551895, 0.21669134497642517, 0.0020944029092788696]",2.2749205,0.25854328
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00175.png',)","[7.379687309265137, -0.009825378656387329, -2.0903265476226807]","[7.18818998336792, -0.11532571911811829, -2.2152838706970215]","[0.9664137363433838, -0.02283209003508091, 0.25554507970809937, 0.014830405823886395]","[0.9663053750991821, -0.021554259583353996, 0.2564932107925415, 0.0007847342640161514]",1.6192678,0.2518251
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00177.png',)","[8.603476524353027, -0.10664348304271698, -2.014371871948242]","[8.48288631439209, -0.11653735488653183, -2.125227928161621]","[0.964854896068573, -0.0203715767711401, 0.25819340348243713, -0.044454608112573624]","[0.9630377292633057, -0.025524448603391647, 0.26409003138542175, -0.04651201516389847]",0.95037895,0.16410044
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00179.png',)","[9.433424949645996, -0.1637842208147049, -2.4667837619781494]","[9.417308807373047, -0.19424577057361603, -2.274482011795044]","[0.9495956897735596, -0.0391475185751915, 0.3089045584201813, -0.03624322637915611]","[0.9519072771072388, -0.03955046087503433, 0.3030804395675659, -0.02122747339308262]",1.8646044,0.1953653
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00181.png',)","[10.360962867736816, -0.11787433922290802, -2.1131181716918945]","[10.358065605163574, -0.1996423602104187, -2.07914662361145]","[0.9489846229553223, -0.07706215977668762, 0.3052414357662201, 0.017813095822930336]","[0.9444066286087036, -0.07504916191101074, 0.31843748688697815, 0.032577354460954666]",2.3403842,0.08859159
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00183.png',)","[11.51569938659668, -0.13615356385707855, -1.8006526231765747]","[11.450092315673828, -0.09383776038885117, -1.7734787464141846]","[0.933570384979248, -0.03229978680610657, 0.3560042083263397, -0.025768769904971123]","[0.9363651275634766, -0.04237445816397667, 0.3476516306400299, -0.02372964285314083]",1.551129,0.08266399
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00185.png',)","[12.2855806350708, -0.08249293267726898, -1.706318736076355]","[12.423235893249512, 0.029561223462224007, -1.681190848350525]","[0.9465135335922241, -0.0218505859375, 0.3219035863876343, 0.003588376333937049]","[0.9501314759254456, -0.022432571277022362, 0.31077614426612854, -0.01285542082041502]",2.312797,0.1792666
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00187.png',)","[13.539813041687012, 0.0043206363916397095, -1.0737119913101196]","[13.462728500366211, 0.08470556885004044, -1.2803465127944946]","[0.9638935327529907, -0.04204476252198219, 0.26285842061042786, 0.006848018150776625]","[0.96156907081604, -0.03634421154856682, 0.272123247385025, 0.0036049052141606808]",1.3276368,0.23473728
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00189.png',)","[14.743436813354492, 0.2124064415693283, -0.8013724088668823]","[14.697522163391113, 0.4323214292526245, -0.8710466623306274]","[0.9583062529563904, -0.020672481507062912, 0.27468690276145935, -0.07595336437225342]","[0.9594462513923645, -0.030501559376716614, 0.26903459429740906, -0.07844067364931107]",1.3358649,0.23521322
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00191.png',)","[16.392656326293945, 0.20144997537136078, -0.1329508125782013]","[16.06182861328125, 0.29430732131004333, -0.36077484488487244]","[0.9519246220588684, 0.035094957798719406, 0.2885204553604126, -0.0967671126127243]","[0.9538396000862122, 0.04013015329837799, 0.2801629304885864, -0.1004406213760376]",1.2143257,0.41227812
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00193.png',)","[17.28291893005371, 0.3983585238456726, -0.20546945929527283]","[16.906696319580078, 0.22464020550251007, -0.3388727307319641]","[0.9612234234809875, -0.009626255370676517, 0.26910400390625, -0.05949726700782776]","[0.9620633125305176, -0.0030449542682617903, 0.26316413283348083, -0.07189921289682388]",1.7498317,0.43533656
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00195.png',)","[18.2645206451416, 0.5958060622215271, -0.2606002688407898]","[17.890321731567383, 0.541289746761322, -0.38273078203201294]","[0.9578605890274048, -0.052009161561727524, 0.27838703989982605, -0.04794682189822197]","[0.9577224254608154, -0.05213867872953415, 0.2763732969760895, -0.060557227581739426]",1.4628334,0.39738232
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00197.png',)","[19.021106719970703, 0.23604021966457367, -0.6450760364532471]","[18.861465454101562, 0.26354262232780457, -0.5928504467010498]","[0.9434331655502319, -0.04255819320678711, 0.32515692710876465, -0.048945020884275436]","[0.9440702795982361, -0.04271310195326805, 0.32124805450439453, -0.060881637036800385]",1.4418151,0.17020349
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00199.png',)","[19.711883544921875, 0.26642346382141113, -0.5969306230545044]","[19.696340560913086, 0.30417248606681824, -0.5895999073982239]","[0.9687008857727051, -0.06064373627305031, 0.23582489788532257, -0.04824427515268326]","[0.9664071798324585, -0.059633757919073105, 0.24358431994915009, -0.05628162994980812]",1.3128154,0.04147665
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00201.png',)","[20.96376609802246, -0.08383937180042267, -0.01698765903711319]","[20.71689224243164, -0.1700955480337143, 0.039932165294885635]","[0.9554609060287476, -0.06446679681539536, 0.2811068296432495, -0.0625888854265213]","[0.9556999206542969, -0.06034301966428757, 0.2795478403568268, -0.06963761895895004]",0.95366746,0.26763165
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00203.png',)","[22.46002769470215, 0.5252638459205627, -0.16247645020484924]","[21.972612380981445, 0.4403105676174164, -0.13331815600395203]","[0.9369773268699646, -0.07747800648212433, 0.337086021900177, -0.04943336546421051]","[0.941088080406189, -0.0702148973941803, 0.32624635100364685, -0.05464831739664078]",1.6776694,0.49562177
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00205.png',)","[23.546363830566406, 0.5194633603096008, 0.2987661361694336]","[23.12791633605957, 0.48127928376197815, 0.2995508313179016]","[0.934517502784729, -0.0671243965625763, 0.34532979130744934, -0.05402565747499466]","[0.9350276589393616, -0.06554186344146729, 0.3421926498413086, -0.06581622362136841]",1.4099778,0.4201868
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00207.png',)","[24.31548500061035, 0.5176278948783875, 0.48429739475250244]","[24.21351432800293, 0.5619969964027405, 0.45592203736305237]","[0.9331012964248657, -0.07015430927276611, 0.34616750478744507, -0.06758978217840195]","[0.9312915205955505, -0.07076605409383774, 0.3504100739955902, -0.07000809162855148]",0.6000288,0.114768445
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00209.png',)","[25.440507888793945, 0.5879206657409668, 0.47205883264541626]","[25.139909744262695, 0.620387077331543, 0.42258429527282715]","[0.9368752241134644, -0.06225425750017166, 0.33898186683654785, -0.05899668484926224]","[0.9391087293624878, -0.06605452299118042, 0.32924237847328186, -0.07287757098674774]",2.007324,0.3063675
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00211.png',)","[26.20759391784668, 0.5164852738380432, 0.4341392517089844]","[26.163278579711914, 0.6441741585731506, 0.3598955273628235]","[0.9481741786003113, -0.08912170678377151, 0.2987050414085388, -0.06163071468472481]","[0.945694088935852, -0.09772343933582306, 0.2996828258037567, -0.07939235866069794]",2.2817917,0.15420905
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00213.png',)","[26.95686149597168, 0.07112787663936615, 0.7071905732154846]","[26.857574462890625, 0.021722540259361267, 0.9124254584312439]","[0.9536932110786438, -0.06672212481498718, 0.28949058055877686, -0.04703838750720024]","[0.9551771283149719, -0.0637039765715599, 0.28475114703178406, -0.04995262995362282]",0.74440634,0.2332813
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00215.png',)","[28.625749588012695, 0.7130990028381348, 0.882902979850769]","[28.24420166015625, 0.7291768789291382, 1.0310275554656982]","[0.9365794062614441, -0.09679453074932098, 0.33344072103500366, -0.047615308314561844]","[0.939127504825592, -0.09355028718709946, 0.3259185552597046, -0.05536272004246712]",1.3240948,0.40960738
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00217.png',)","[30.693506240844727, 0.634788453578949, 1.1804096698760986]","[29.733152389526367, 0.6943675875663757, 1.0692394971847534]","[0.9659966230392456, -0.1149275079369545, 0.22825270891189575, -0.039281781762838364]","[0.9692437648773193, -0.10963350534439087, 0.2142282873392105, -0.051511000841856]",2.2472262,0.96860105
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00219.png',)","[30.474811553955078, 1.428874135017395, 1.8388599157333374]","[30.07314682006836, 1.4204999208450317, 1.8091410398483276]","[0.9266110062599182, -0.09103166311979294, 0.3606381416320801, -0.05518471822142601]","[0.9255638718605042, -0.08567898720502853, 0.3606782555580139, -0.07682307064533234]",2.557413,0.4028497
"('../data/deepslam_data/Cambridge/KingsCollege/train/rgb/seq1_frame00221.png',)","[30.892608642578125, 1.2994204759597778, 2.668057918548584]","[30.706567764282227, 1.2619662284851074, 2.613016128540039]","[0.8762364983558655, -0.09503043442964554, 0.46931368112564087, -0.05406980589032173]","[0.8797209858894348, -0.09251217544078827, 0.46131283044815063, -0.06872490793466568]",1.9750909,0.19759461
